#,Date Heure(GMT+01:00),Température1(°C),Température2(°C),Température3(°C),Température4(°C)
52,05/19/17 01:00:00 AM,287.416,287.224,286.864,286.359
53,05/19/17 01:15:00 AM,287.392,287.2,286.864,286.359
54,05/19/17 01:30:00 AM,287.392,287.2,286.864,286.359
55,05/19/17 01:45:00 AM,287.368,287.2,286.864,286.359
56,05/19/17 02:00:00 AM,287.344,287.176,286.864,286.359
57,05/19/17 02:15:00 AM,287.32,287.176,286.864,286.359
58,05/19/17 02:30:00 AM,287.296,287.176,286.864,286.383
59,05/19/17 02:45:00 AM,287.272,287.152,286.864,286.383
60,05/19/17 03:00:00 AM,287.272,287.128,286.864,286.383
61,05/19/17 03:15:00 AM,287.248,287.128,286.864,286.359
62,05/19/17 03:30:00 AM,287.224,287.128,286.84,286.359
63,05/19/17 03:45:00 AM,287.2,287.104,286.84,286.383
64,05/19/17 04:00:00 AM,287.176,287.104,286.84,286.359
65,05/19/17 04:15:00 AM,287.152,287.08,286.84,286.359
66,05/19/17 04:30:00 AM,287.128,287.08,286.84,286.359
67,05/19/17 04:45:00 AM,287.104,287.056,286.816,286.359
68,05/19/17 05:00:00 AM,287.08,287.056,286.816,286.359
69,05/19/17 05:15:00 AM,287.056,287.032,286.816,286.383
70,05/19/17 05:30:00 AM,287.032,287.008,286.792,286.359
71,05/19/17 05:45:00 AM,286.984,287.008,286.792,286.359
72,05/19/17 06:00:00 AM,286.984,286.984,286.792,286.359
73,05/19/17 06:15:00 AM,286.936,286.984,286.792,286.359
74,05/19/17 06:30:00 AM,286.912,286.96,286.792,286.359
75,05/19/17 06:45:00 AM,286.888,286.936,286.768,286.359
76,05/19/17 07:00:00 AM,286.864,286.936,286.768,286.359
77,05/19/17 07:15:00 AM,286.84,286.912,286.768,286.359
78,05/19/17 07:30:00 AM,286.816,286.888,286.74399999999997,286.335
79,05/19/17 07:45:00 AM,286.792,286.888,286.74399999999997,286.359
80,05/19/17 08:00:00 AM,286.768,286.864,286.74399999999997,286.335
81,05/19/17 08:15:00 AM,286.74399999999997,286.84,286.71999999999997,286.335
82,05/19/17 08:30:00 AM,286.71999999999997,286.816,286.71999999999997,286.335
83,05/19/17 08:45:00 AM,286.69599999999997,286.816,286.69599999999997,286.335
84,05/19/17 09:00:00 AM,286.647,286.792,286.69599999999997,286.335
85,05/19/17 09:15:00 AM,286.623,286.768,286.67199999999997,286.311
86,05/19/17 09:30:00 AM,286.599,286.768,286.67199999999997,286.311
87,05/19/17 09:45:00 AM,286.575,286.74399999999997,286.67199999999997,286.311
88,05/19/17 10:00:00 AM,286.575,286.71999999999997,286.647,286.311
89,05/19/17 10:15:00 AM,286.527,286.69599999999997,286.647,286.287
90,05/19/17 10:30:00 AM,286.503,286.69599999999997,286.623,286.287
91,05/19/17 10:45:00 AM,286.503,286.67199999999997,286.623,286.287
92,05/19/17 11:00:00 AM,286.479,286.647,286.599,286.287
93,05/19/17 11:15:00 AM,286.455,286.647,286.599,286.287
94,05/19/17 11:30:00 AM,286.431,286.623,286.575,286.287
95,05/19/17 11:45:00 AM,286.407,286.599,286.575,286.262
96,05/19/17 12:00:00 PM,286.383,286.575,286.575,286.262
97,05/19/17 12:15:00 PM,286.383,286.575,286.551,286.262
98,05/19/17 12:30:00 PM,286.359,286.551,286.551,286.262
99,05/19/17 12:45:00 PM,286.335,286.551,286.527,286.238
100,05/19/17 01:00:00 PM,286.335,286.527,286.527,286.238
101,05/19/17 01:15:00 PM,286.311,286.503,286.503,286.238
102,05/19/17 01:30:00 PM,286.311,286.503,286.503,286.214
103,05/19/17 01:45:00 PM,286.287,286.479,286.479,286.214
104,05/19/17 02:00:00 PM,286.287,286.479,286.479,286.214
105,05/19/17 02:15:00 PM,286.262,286.455,286.479,286.214
106,05/19/17 02:30:00 PM,286.262,286.431,286.455,286.19
107,05/19/17 02:45:00 PM,286.262,286.431,286.455,286.19
108,05/19/17 03:00:00 PM,286.262,286.407,286.455,286.19
109,05/19/17 03:15:00 PM,286.238,286.407,286.431,286.19
110,05/19/17 03:30:00 PM,286.238,286.407,286.431,286.166
111,05/19/17 03:45:00 PM,286.238,286.383,286.407,286.166
112,05/19/17 04:00:00 PM,286.238,286.383,286.407,286.166
113,05/19/17 04:15:00 PM,286.238,286.383,286.407,286.142
114,05/19/17 04:30:00 PM,286.238,286.359,286.383,286.142
115,05/19/17 04:45:00 PM,286.238,286.359,286.383,286.142
116,05/19/17 05:00:00 PM,286.238,286.359,286.359,286.118
117,05/19/17 05:15:00 PM,286.238,286.359,286.359,286.118
118,05/19/17 05:30:00 PM,286.238,286.335,286.359,286.118
119,05/19/17 05:45:00 PM,286.238,286.335,286.335,286.118
120,05/19/17 06:00:00 PM,286.262,286.335,286.335,286.118
121,05/19/17 06:15:00 PM,286.262,286.335,286.335,286.094
122,05/19/17 06:30:00 PM,286.262,286.335,286.335,286.094
123,05/19/17 06:45:00 PM,286.262,286.335,286.311,286.094
124,05/19/17 07:00:00 PM,286.262,286.335,286.311,286.094
125,05/19/17 07:15:00 PM,286.262,286.335,286.311,286.094
126,05/19/17 07:30:00 PM,286.287,286.311,286.311,286.07
127,05/19/17 07:45:00 PM,286.287,286.311,286.311,286.07
128,05/19/17 08:00:00 PM,286.287,286.311,286.287,286.07
129,05/19/17 08:15:00 PM,286.287,286.311,286.287,286.07
130,05/19/17 08:30:00 PM,286.287,286.311,286.287,286.046
131,05/19/17 08:45:00 PM,286.287,286.311,286.287,286.046
132,05/19/17 09:00:00 PM,286.287,286.311,286.287,286.046
133,05/19/17 09:15:00 PM,286.287,286.311,286.287,286.046
134,05/19/17 09:30:00 PM,286.287,286.311,286.287,286.02099999999996
135,05/19/17 09:45:00 PM,286.287,286.311,286.287,286.02099999999996
136,05/19/17 10:00:00 PM,286.311,286.311,286.262,286.02099999999996
137,05/19/17 10:15:00 PM,286.287,286.311,286.262,286.02099999999996
138,05/19/17 10:30:00 PM,286.287,286.311,286.262,286.02099999999996
139,05/19/17 10:45:00 PM,286.287,286.311,286.262,286.02099999999996
140,05/19/17 11:00:00 PM,286.287,286.311,286.262,286.02099999999996
141,05/19/17 11:15:00 PM,286.287,286.311,286.262,286.02099999999996
142,05/19/17 11:30:00 PM,286.287,286.311,286.262,285.99699999999996
143,05/19/17 11:45:00 PM,286.287,286.311,286.238,285.99699999999996
144,05/20/17 12:00:00 AM,286.287,286.287,286.238,285.99699999999996
145,05/20/17 12:15:00 AM,286.262,286.287,286.238,285.99699999999996
146,05/20/17 12:30:00 AM,286.262,286.287,286.238,285.99699999999996
147,05/20/17 12:45:00 AM,286.262,286.287,286.238,285.99699999999996
148,05/20/17 01:00:00 AM,286.238,286.287,286.238,285.99699999999996
149,05/20/17 01:15:00 AM,286.214,286.287,286.238,285.99699999999996
150,05/20/17 01:30:00 AM,286.214,286.287,286.214,285.99699999999996
151,05/20/17 01:45:00 AM,286.19,286.262,286.214,285.97299999999996
152,05/20/17 02:00:00 AM,286.19,286.262,286.214,285.97299999999996
153,05/20/17 02:15:00 AM,286.19,286.262,286.214,285.97299999999996
154,05/20/17 02:30:00 AM,286.166,286.238,286.214,285.97299999999996
155,05/20/17 02:45:00 AM,286.142,286.238,286.214,285.97299999999996
156,05/20/17 03:00:00 AM,286.142,286.238,286.214,285.97299999999996
157,05/20/17 03:15:00 AM,286.118,286.238,286.19,285.94899999999996
158,05/20/17 03:30:00 AM,286.118,286.214,286.19,285.94899999999996
159,05/20/17 03:45:00 AM,286.094,286.214,286.19,285.94899999999996
160,05/20/17 04:00:00 AM,286.07,286.19,286.19,285.94899999999996
161,05/20/17 04:15:00 AM,286.07,286.19,286.19,285.94899999999996
162,05/20/17 04:30:00 AM,286.046,286.19,286.19,285.94899999999996
163,05/20/17 04:45:00 AM,286.02099999999996,286.19,286.166,285.94899999999996
164,05/20/17 05:00:00 AM,286.02099999999996,286.166,286.166,285.94899999999996
165,05/20/17 05:15:00 AM,285.99699999999996,286.142,286.166,285.94899999999996
166,05/20/17 05:30:00 AM,285.99699999999996,286.142,286.142,285.94899999999996
167,05/20/17 05:45:00 AM,285.97299999999996,286.142,286.142,285.92499999999995
168,05/20/17 06:00:00 AM,285.94899999999996,286.118,286.142,285.92499999999995
169,05/20/17 06:15:00 AM,285.92499999999995,286.118,286.142,285.92499999999995
170,05/20/17 06:30:00 AM,285.92499999999995,286.094,286.142,285.92499999999995
171,05/20/17 06:45:00 AM,285.87699999999995,286.094,286.118,285.92499999999995
172,05/20/17 07:00:00 AM,285.85299999999995,286.07,286.118,285.90099999999995
173,05/20/17 07:15:00 AM,285.85299999999995,286.07,286.118,285.90099999999995
174,05/20/17 07:30:00 AM,285.828,286.07,286.094,285.90099999999995
175,05/20/17 07:45:00 AM,285.804,286.046,286.094,285.87699999999995
176,05/20/17 08:00:00 AM,285.78,286.02099999999996,286.094,285.87699999999995
177,05/20/17 08:15:00 AM,285.756,286.02099999999996,286.07,285.87699999999995
178,05/20/17 08:30:00 AM,285.756,285.99699999999996,286.07,285.85299999999995
179,05/20/17 08:45:00 AM,285.73199999999997,285.99699999999996,286.07,285.85299999999995
180,05/20/17 09:00:00 AM,285.73199999999997,285.97299999999996,286.046,285.85299999999995
181,05/20/17 09:15:00 AM,285.70799999999997,285.97299999999996,286.046,285.85299999999995
182,05/20/17 09:30:00 AM,285.68399999999997,285.94899999999996,286.046,285.85299999999995
183,05/20/17 09:45:00 AM,285.659,285.94899999999996,286.02099999999996,285.828
184,05/20/17 10:00:00 AM,285.659,285.92499999999995,286.02099999999996,285.828
185,05/20/17 10:15:00 AM,285.635,285.92499999999995,286.02099999999996,285.828
186,05/20/17 10:30:00 AM,285.611,285.90099999999995,285.99699999999996,285.828
187,05/20/17 10:45:00 AM,285.611,285.87699999999995,285.99699999999996,285.828
188,05/20/17 11:00:00 AM,285.587,285.85299999999995,285.99699999999996,285.804
189,05/20/17 11:15:00 AM,285.563,285.85299999999995,285.97299999999996,285.804
190,05/20/17 11:30:00 AM,285.563,285.828,285.97299999999996,285.804
191,05/20/17 11:45:00 AM,285.539,285.828,285.97299999999996,285.78
192,05/20/17 12:00:00 PM,285.539,285.804,285.94899999999996,285.78
193,05/20/17 12:15:00 PM,285.51399999999995,285.804,285.94899999999996,285.78
194,05/20/17 12:30:00 PM,285.51399999999995,285.78,285.92499999999995,285.78
195,05/20/17 12:45:00 PM,285.51399999999995,285.78,285.92499999999995,285.756
196,05/20/17 01:00:00 PM,285.51399999999995,285.756,285.90099999999995,285.756
197,05/20/17 01:15:00 PM,285.48999999999995,285.756,285.90099999999995,285.756
198,05/20/17 01:30:00 PM,285.48999999999995,285.756,285.87699999999995,285.756
199,05/20/17 01:45:00 PM,285.48999999999995,285.73199999999997,285.87699999999995,285.73199999999997
200,05/20/17 02:00:00 PM,285.46599999999995,285.73199999999997,285.85299999999995,285.73199999999997
201,05/20/17 02:15:00 PM,285.46599999999995,285.70799999999997,285.85299999999995,285.73199999999997
202,05/20/17 02:30:00 PM,285.46599999999995,285.70799999999997,285.85299999999995,285.70799999999997
203,05/20/17 02:45:00 PM,285.46599999999995,285.70799999999997,285.828,285.70799999999997
204,05/20/17 03:00:00 PM,285.46599999999995,285.70799999999997,285.828,285.70799999999997
205,05/20/17 03:15:00 PM,285.46599999999995,285.70799999999997,285.828,285.70799999999997
206,05/20/17 03:30:00 PM,285.46599999999995,285.68399999999997,285.804,285.70799999999997
207,05/20/17 03:45:00 PM,285.48999999999995,285.68399999999997,285.804,285.68399999999997
208,05/20/17 04:00:00 PM,285.48999999999995,285.68399999999997,285.804,285.68399999999997
209,05/20/17 04:15:00 PM,285.48999999999995,285.68399999999997,285.804,285.68399999999997
210,05/20/17 04:30:00 PM,285.48999999999995,285.68399999999997,285.78,285.659
211,05/20/17 04:45:00 PM,285.48999999999995,285.659,285.78,285.659
212,05/20/17 05:00:00 PM,285.51399999999995,285.659,285.78,285.659
213,05/20/17 05:15:00 PM,285.51399999999995,285.659,285.78,285.659
214,05/20/17 05:30:00 PM,285.539,285.659,285.756,285.635
215,05/20/17 05:45:00 PM,285.539,285.659,285.756,285.635
216,05/20/17 06:00:00 PM,285.563,285.659,285.756,285.635
217,05/20/17 06:15:00 PM,285.563,285.659,285.756,285.611
218,05/20/17 06:30:00 PM,285.587,285.68399999999997,285.756,285.611
219,05/20/17 06:45:00 PM,285.611,285.68399999999997,285.73199999999997,285.611
220,05/20/17 07:00:00 PM,285.635,285.68399999999997,285.73199999999997,285.611
221,05/20/17 07:15:00 PM,285.635,285.68399999999997,285.73199999999997,285.611
222,05/20/17 07:30:00 PM,285.659,285.68399999999997,285.73199999999997,285.611
223,05/20/17 07:45:00 PM,285.68399999999997,285.68399999999997,285.73199999999997,285.611
224,05/20/17 08:00:00 PM,285.70799999999997,285.70799999999997,285.73199999999997,285.587
225,05/20/17 08:15:00 PM,285.70799999999997,285.70799999999997,285.73199999999997,285.587
226,05/20/17 08:30:00 PM,285.73199999999997,285.70799999999997,285.73199999999997,285.587
227,05/20/17 08:45:00 PM,285.73199999999997,285.70799999999997,285.73199999999997,285.587
228,05/20/17 09:00:00 PM,285.756,285.73199999999997,285.73199999999997,285.587
229,05/20/17 09:15:00 PM,285.756,285.73199999999997,285.73199999999997,285.587
230,05/20/17 09:30:00 PM,285.78,285.73199999999997,285.73199999999997,285.587
231,05/20/17 09:45:00 PM,285.78,285.756,285.73199999999997,285.587
232,05/20/17 10:00:00 PM,285.804,285.756,285.73199999999997,285.563
233,05/20/17 10:15:00 PM,285.804,285.756,285.73199999999997,285.563
234,05/20/17 10:30:00 PM,285.828,285.78,285.73199999999997,285.563
235,05/20/17 10:45:00 PM,285.828,285.78,285.73199999999997,285.563
236,05/20/17 11:00:00 PM,285.828,285.78,285.73199999999997,285.563
237,05/20/17 11:15:00 PM,285.85299999999995,285.78,285.73199999999997,285.563
238,05/20/17 11:30:00 PM,285.85299999999995,285.804,285.73199999999997,285.563
239,05/20/17 11:45:00 PM,285.85299999999995,285.804,285.756,285.563
240,05/21/17 12:00:00 AM,285.85299999999995,285.804,285.756,285.563
241,05/21/17 12:15:00 AM,285.85299999999995,285.804,285.756,285.563
242,05/21/17 12:30:00 AM,285.85299999999995,285.804,285.756,285.563
243,05/21/17 12:45:00 AM,285.85299999999995,285.804,285.756,285.563
244,05/21/17 01:00:00 AM,285.85299999999995,285.804,285.756,285.563
245,05/21/17 01:15:00 AM,285.85299999999995,285.828,285.756,285.563
246,05/21/17 01:30:00 AM,285.85299999999995,285.828,285.756,285.563
247,05/21/17 01:45:00 AM,285.828,285.828,285.756,285.563
248,05/21/17 02:00:00 AM,285.828,285.828,285.756,285.563
249,05/21/17 02:15:00 AM,285.828,285.828,285.756,285.563
250,05/21/17 02:30:00 AM,285.828,285.828,285.756,285.563
251,05/21/17 02:45:00 AM,285.804,285.828,285.756,285.563
252,05/21/17 03:00:00 AM,285.804,285.804,285.756,285.563
253,05/21/17 03:15:00 AM,285.804,285.804,285.756,285.563
254,05/21/17 03:30:00 AM,285.78,285.804,285.756,285.563
255,05/21/17 03:45:00 AM,285.756,285.804,285.756,285.563
256,05/21/17 04:00:00 AM,285.756,285.804,285.756,285.563
257,05/21/17 04:15:00 AM,285.73199999999997,285.804,285.756,285.563
258,05/21/17 04:30:00 AM,285.73199999999997,285.804,285.756,285.563
259,05/21/17 04:45:00 AM,285.70799999999997,285.804,285.756,285.563
260,05/21/17 05:00:00 AM,285.70799999999997,285.78,285.756,285.563
261,05/21/17 05:15:00 AM,285.68399999999997,285.78,285.756,285.563
262,05/21/17 05:30:00 AM,285.659,285.78,285.756,285.563
263,05/21/17 05:45:00 AM,285.659,285.756,285.756,285.563
264,05/21/17 06:00:00 AM,285.635,285.756,285.756,285.563
265,05/21/17 06:15:00 AM,285.611,285.756,285.756,285.563
266,05/21/17 06:30:00 AM,285.587,285.73199999999997,285.756,285.563
267,05/21/17 06:45:00 AM,285.563,285.73199999999997,285.73199999999997,285.563
268,05/21/17 07:00:00 AM,285.563,285.70799999999997,285.73199999999997,285.563
269,05/21/17 07:15:00 AM,285.539,285.70799999999997,285.73199999999997,285.539
270,05/21/17 07:30:00 AM,285.51399999999995,285.70799999999997,285.73199999999997,285.539
271,05/21/17 07:45:00 AM,285.48999999999995,285.68399999999997,285.73199999999997,285.539
272,05/21/17 08:00:00 AM,285.46599999999995,285.68399999999997,285.70799999999997,285.539
273,05/21/17 08:15:00 AM,285.44199999999995,285.659,285.70799999999997,285.539
274,05/21/17 08:30:00 AM,285.44199999999995,285.659,285.70799999999997,285.539
275,05/21/17 08:45:00 AM,285.41799999999995,285.635,285.70799999999997,285.539
276,05/21/17 09:00:00 AM,285.393,285.635,285.70799999999997,285.539
277,05/21/17 09:15:00 AM,285.36899999999997,285.611,285.68399999999997,285.51399999999995
278,05/21/17 09:30:00 AM,285.36899999999997,285.611,285.68399999999997,285.51399999999995
279,05/21/17 09:45:00 AM,285.34499999999997,285.587,285.659,285.51399999999995
280,05/21/17 10:00:00 AM,285.34499999999997,285.587,285.659,285.51399999999995
281,05/21/17 10:15:00 AM,285.32099999999997,285.563,285.659,285.51399999999995
282,05/21/17 10:30:00 AM,285.32099999999997,285.563,285.659,285.51399999999995
283,05/21/17 10:45:00 AM,285.32099999999997,285.539,285.635,285.51399999999995
284,05/21/17 11:00:00 AM,285.29699999999997,285.539,285.635,285.51399999999995
285,05/21/17 11:15:00 AM,285.29699999999997,285.539,285.635,285.48999999999995
286,05/21/17 11:30:00 AM,285.29699999999997,285.51399999999995,285.611,285.48999999999995
287,05/21/17 11:45:00 AM,285.272,285.51399999999995,285.611,285.48999999999995
288,05/21/17 12:00:00 PM,285.272,285.51399999999995,285.611,285.48999999999995
289,05/21/17 12:15:00 PM,285.272,285.48999999999995,285.611,285.46599999999995
290,05/21/17 12:30:00 PM,285.272,285.48999999999995,285.587,285.46599999999995
291,05/21/17 12:45:00 PM,285.272,285.48999999999995,285.587,285.46599999999995
292,05/21/17 01:00:00 PM,285.272,285.46599999999995,285.587,285.46599999999995
293,05/21/17 01:15:00 PM,285.272,285.46599999999995,285.563,285.46599999999995
294,05/21/17 01:30:00 PM,285.272,285.46599999999995,285.563,285.44199999999995
295,05/21/17 01:45:00 PM,285.272,285.46599999999995,285.563,285.44199999999995
296,05/21/17 02:00:00 PM,285.272,285.46599999999995,285.563,285.44199999999995
297,05/21/17 02:15:00 PM,285.272,285.44199999999995,285.563,285.44199999999995
298,05/21/17 02:30:00 PM,285.29699999999997,285.44199999999995,285.563,285.44199999999995
299,05/21/17 02:45:00 PM,285.29699999999997,285.44199999999995,285.539,285.41799999999995
300,05/21/17 03:00:00 PM,285.32099999999997,285.44199999999995,285.539,285.41799999999995
301,05/21/17 03:15:00 PM,285.32099999999997,285.44199999999995,285.539,285.41799999999995
302,05/21/17 03:30:00 PM,285.32099999999997,285.44199999999995,285.539,285.41799999999995
